,1a. open (USD),1b. open (USD),2a. high (USD),2b. high (USD),3a. low (USD),3b. low (USD),4a. close (USD),4b. close (USD),5. volume,6. market cap (USD)
2020-08-03,0.02504000,0.02504000,0.02727000,0.02727000,0.02485000,0.02485000,0.02630000,0.02630000,34777754.40000000,34777754.40000000
2020-08-02,0.02726000,0.02726000,0.02726000,0.02726000,0.02440000,0.02440000,0.02515000,0.02515000,31425086.50000000,31425086.50000000
2020-08-01,0.02440000,0.02440000,0.02863000,0.02863000,0.02400000,0.02400000,0.02726000,0.02726000,40197980.30000000,40197980.30000000
2020-07-31,0.02521000,0.02521000,0.02599000,0.02599000,0.02407000,0.02407000,0.02440000,0.02440000,19431463.40000000,19431463.40000000
2020-07-30,0.02340000,0.02340000,0.02554000,0.02554000,0.02320000,0.02320000,0.02530000,0.02530000,32934188.70000000,32934188.70000000
2020-07-29,0.02382000,0.02382000,0.02497000,0.02497000,0.02307000,0.02307000,0.02331000,0.02331000,27012405.00000000,27012405.00000000
2020-07-28,0.02343000,0.02343000,0.02419000,0.02419000,0.02245000,0.02245000,0.02382000,0.02382000,23508454.80000000,23508454.80000000
2020-07-27,0.02415000,0.02415000,0.02720000,0.02720000,0.02175000,0.02175000,0.02343000,0.02343000,64416168.90000000,64416168.90000000
2020-07-26,0.02537000,0.02537000,0.02598000,0.02598000,0.02310000,0.02310000,0.02415000,0.02415000,31546314.40000000,31546314.40000000
2020-07-25,0.02431000,0.02431000,0.02580000,0.02580000,0.02360000,0.02360000,0.02545000,0.02545000,44044047.10000000,44044047.10000000
2020-07-24,0.02497000,0.02497000,0.02650000,0.02650000,0.02360000,0.02360000,0.02422000,0.02422000,63882264.30000000,63882264.30000000
2020-07-23,0.02201000,0.02201000,0.02700000,0.02700000,0.02201000,0.02201000,0.02497000,0.02497000,124277833.09999999,124277833.09999999
2020-07-22,0.02070000,0.02070000,0.02217000,0.02217000,0.02063000,0.02063000,0.02201000,0.02201000,16566125.60000000,16566125.60000000
2020-07-21,0.02103000,0.02103000,0.02300000,0.02300000,0.02032000,0.02032000,0.02066000,0.02066000,11576620.00000000,11576620.00000000
2020-07-20,0.02020000,0.02020000,0.02300000,0.02300000,0.01956000,0.01956000,0.02104000,0.02104000,11154802.20000000,11154802.20000000
