,1a. open (USD),1b. open (USD),2a. high (USD),2b. high (USD),3a. low (USD),3b. low (USD),4a. close (USD),4b. close (USD),5. volume,6. market cap (USD)
2020-08-30,268.02000000,268.02000000,268.93000000,268.93000000,267.64000000,267.64000000,268.72000000,268.72000000,1165.35394000,1165.35394000
2020-08-29,268.59000000,268.59000000,272.65000000,272.65000000,265.67000000,265.67000000,268.04000000,268.04000000,78192.33625000,78192.33625000
2020-08-28,264.79000000,264.79000000,271.93000000,271.93000000,261.07000000,261.07000000,268.66000000,268.66000000,102440.04289000,102440.04289000
2020-08-27,274.83000000,274.83000000,277.16000000,277.16000000,258.12000000,258.12000000,264.71000000,264.71000000,165869.72283000,165869.72283000
2020-08-26,275.52000000,275.52000000,279.00000000,279.00000000,271.00000000,271.00000000,274.81000000,274.81000000,101109.15836000,101109.15836000
2020-08-25,290.63000000,290.63000000,291.62000000,291.62000000,268.21000000,268.21000000,275.52000000,275.52000000,146100.61557000,146100.61557000
2020-08-24,284.73000000,284.73000000,295.10000000,295.10000000,281.97000000,281.97000000,290.63000000,290.63000000,95194.72713000,95194.72713000
2020-08-23,286.44000000,286.44000000,288.20000000,288.20000000,278.62000000,278.62000000,284.67000000,284.67000000,69576.69708000,69576.69708000
2020-08-22,282.99000000,282.99000000,287.74000000,287.74000000,275.90000000,275.90000000,286.44000000,286.44000000,97009.60443000,97009.60443000
2020-08-21,294.69000000,294.69000000,305.60000000,305.60000000,281.28000000,281.28000000,283.02000000,283.02000000,174621.87664000,174621.87664000
2020-08-20,292.74000000,292.74000000,296.32000000,296.32000000,288.63000000,288.63000000,294.69000000,294.69000000,103320.74749000,103320.74749000
2020-08-19,303.15000000,303.15000000,309.16000000,309.16000000,280.80000000,280.80000000,292.73000000,292.73000000,185910.32206000,185910.32206000
2020-08-18,318.02000000,318.02000000,324.44000000,324.44000000,300.50000000,300.50000000,303.14000000,303.14000000,214416.37809000,214416.37809000
2020-08-17,308.32000000,308.32000000,325.00000000,325.00000000,301.01000000,301.01000000,318.09000000,318.09000000,271033.89160000,271033.89160000
2020-08-16,302.25000000,302.25000000,313.92000000,313.92000000,293.74000000,293.74000000,308.23000000,308.23000000,216695.57322000,216695.57322000
2020-08-15,293.30000000,293.30000000,308.62000000,308.62000000,290.50000000,290.50000000,302.17000000,302.17000000,211183.74446000,211183.74446000
2020-08-14,295.78000000,295.78000000,297.97000000,297.97000000,287.02000000,287.02000000,293.38000000,293.38000000,169930.75535000,169930.75535000
2020-08-13,284.71000000,284.71000000,297.12000000,297.12000000,274.27000000,274.27000000,295.75000000,295.75000000,176241.93325000,176241.93325000
2020-08-12,281.80000000,281.80000000,290.20000000,290.20000000,270.48000000,270.48000000,284.67000000,284.67000000,163517.54802000,163517.54802000
2020-08-11,302.37000000,302.37000000,305.81000000,305.81000000,269.59000000,269.59000000,281.83000000,281.83000000,232065.22636000,232065.22636000
